model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama2_7b,CCS,comparisons,answer,15,17,2,0.01026823461095817,0.009308424021048714
llama2_7b,CCS,comparisons,answer,15,17,4,0.018937785042554143,0.012864675968918174
llama2_7b,CCS,comparisons,answer,15,17,8,0.019710057393112414,0.012864675968918174
llama2_7b,CCS,comparisons,answer,15,17,16,0.07530157366087567,0.06358618934906106
llama2_7b,CCS,comparisons,answer,15,17,32,0.7571217153274793,0.3044668225439434
llama2_7b,CCS,comparisons,answer,15,17,64,0.821634805714175,0.3044668225439434
llama2_7b,CCS,comparisons,answer,15,17,128,0.8726863577218165,0.3044668225439434
llama2_7b,CCS,comparisons,answer,15,18,1,0.005170780928397909,0.005170780928397909
llama2_7b,CCS,comparisons,answer,15,18,2,0.011287623968339272,0.010033617465358326
llama2_7b,CCS,comparisons,answer,15,18,4,0.018525149909298242,0.012028525786026189
llama2_7b,CCS,comparisons,answer,15,18,8,0.01937184036876855,0.012028525786026189
llama2_7b,CCS,comparisons,answer,15,18,16,0.07557806676773804,0.06378166281953646
llama2_7b,CCS,comparisons,answer,15,18,32,0.7693271238546358,0.31098827047728794
llama2_7b,CCS,comparisons,answer,15,18,64,0.8351756411333932,0.31098827047728794
llama2_7b,CCS,comparisons,answer,15,18,128,0.8836874490825903,0.31098827047728794
llama2_7b,CCS,comparisons,answer,15,19,1,0.004889674851846925,0.004889674851846925
llama2_7b,CCS,comparisons,answer,15,19,2,0.010333266207315464,0.009103157164108696
llama2_7b,CCS,comparisons,answer,15,19,4,0.01803749798071017,0.01190895137588164
llama2_7b,CCS,comparisons,answer,15,19,8,0.01857584075517135,0.01190895137588164
llama2_7b,CCS,comparisons,answer,15,19,16,0.07624583646836149,0.06449541732503639
llama2_7b,CCS,comparisons,answer,15,19,32,0.7590973572580904,0.3062368388564011
llama2_7b,CCS,comparisons,answer,15,19,64,0.8245979262516009,0.3062368388564011
llama2_7b,CCS,comparisons,answer,15,19,128,0.8758941164712559,0.3062368388564011
llama2_7b,CCS,comparisons,answer,15,20,1,0.004517619409947695,0.004517619409947695
llama2_7b,CCS,comparisons,answer,15,20,2,0.010560416305923014,0.009545339565529795
llama2_7b,CCS,comparisons,answer,15,20,4,0.017978907709297068,0.011852483515761158
llama2_7b,CCS,comparisons,answer,15,20,8,0.018570317580933606,0.011852483515761158
llama2_7b,CCS,comparisons,answer,15,20,16,0.07311635458370803,0.06113228038404805
llama2_7b,CCS,comparisons,answer,15,20,32,0.7617274094018645,0.3084503707999312
llama2_7b,CCS,comparisons,answer,15,20,64,0.82565016978459,0.3084503707999312
llama2_7b,CCS,comparisons,answer,15,20,128,0.8749811191698255,0.3084503707999312
llama2_7b,CCS,comparisons,answer,15,21,1,0.004048866369539779,0.004048866369539779
llama2_7b,CCS,comparisons,answer,15,21,2,0.010122539018863798,0.009277525387194036
llama2_7b,CCS,comparisons,answer,15,21,4,0.017981908233788358,0.01223981918413424
llama2_7b,CCS,comparisons,answer,15,21,8,0.018942852531244656,0.01223981918413424
llama2_7b,CCS,comparisons,answer,15,21,16,0.07493880286984592,0.0633605820819898
llama2_7b,CCS,comparisons,answer,15,21,32,0.7643649515460186,0.307371660842185
llama2_7b,CCS,comparisons,answer,15,21,64,0.8292966825675583,0.307371660842185
llama2_7b,CCS,comparisons,answer,15,21,128,0.879755913994139,0.307371660842185
llama2_7b,CCS,comparisons,answer,15,22,1,0.004555491182829402,0.004555491182829402
llama2_7b,CCS,comparisons,answer,15,22,2,0.010977853996013795,0.009988031760109678
llama2_7b,CCS,comparisons,answer,15,22,4,0.018362742039202653,0.01136393443494771
llama2_7b,CCS,comparisons,answer,15,22,8,0.019232663444213573,0.01136393443494771
llama2_7b,CCS,comparisons,answer,15,22,16,0.07441182337419651,0.062490024996918046
llama2_7b,CCS,comparisons,answer,15,22,32,0.7601856662301864,0.3091585739438619
llama2_7b,CCS,comparisons,answer,15,22,64,0.8240132376491225,0.3091585739438619
llama2_7b,CCS,comparisons,answer,15,22,128,0.8750628329109155,0.3091585739438619
llama2_7b,CCS,comparisons,answer,15,23,1,0.0036740376953529174,0.0036740376953529174
llama2_7b,CCS,comparisons,answer,15,23,2,0.010503851196018203,0.00984034231931079
llama2_7b,CCS,comparisons,answer,15,23,4,0.01860758082616058,0.012178430636194344
llama2_7b,CCS,comparisons,answer,15,23,8,0.019546859545408118,0.012178430636194344
llama2_7b,CCS,comparisons,answer,15,23,16,0.07648098053937746,0.06396487940264502
llama2_7b,CCS,comparisons,answer,15,23,32,0.7645171997638166,0.30884902583272483
llama2_7b,CCS,comparisons,answer,15,23,64,0.830013001197707,0.30884902583272483
llama2_7b,CCS,comparisons,answer,15,23,128,0.8803098814808338,0.30884902583272483
llama2_7b,CCS,comparisons,answer,15,24,1,0.005148061817754672,0.005148061817754672
llama2_7b,CCS,comparisons,answer,15,24,2,0.011927789812773284,0.010759629609715875
llama2_7b,CCS,comparisons,answer,15,24,4,0.018288174436491056,0.011080838048537857
llama2_7b,CCS,comparisons,answer,15,24,8,0.018984143055783994,0.011080838048537857
llama2_7b,CCS,comparisons,answer,15,24,16,0.07304474002506144,0.06126585948077932
llama2_7b,CCS,comparisons,answer,15,24,32,0.7667643396774945,0.31045075261791516
llama2_7b,CCS,comparisons,answer,15,24,64,0.831501041149584,0.31045075261791516
llama2_7b,CCS,comparisons,answer,15,24,128,0.8817162103994424,0.31045075261791516
llama2_7b,CCS,comparisons,answer,15,25,1,0.004902417482589545,0.004902417482589545
llama2_7b,CCS,comparisons,answer,15,25,2,0.01069563989371753,0.00950594632650965
llama2_7b,CCS,comparisons,answer,15,25,4,0.019026588509577672,0.012271742740289361
llama2_7b,CCS,comparisons,answer,15,25,8,0.0197166745174988,0.012271742740289361
llama2_7b,CCS,comparisons,answer,15,25,16,0.07614800227971556,0.06448787813087122
llama2_7b,CCS,comparisons,answer,15,25,32,0.7623571938239888,0.3075544278424894
llama2_7b,CCS,comparisons,answer,15,25,64,0.8267716712292205,0.3075544278424894
llama2_7b,CCS,comparisons,answer,15,25,128,0.87752267321137,0.3075544278424894
llama2_7b,CCS,comparisons,answer,15,26,1,0.00485008858222101,0.00485008858222101
llama2_7b,CCS,comparisons,answer,15,26,2,0.010078779090554754,0.008835068120892622
llama2_7b,CCS,comparisons,answer,15,26,4,0.017830563076440962,0.012116199526372377
llama2_7b,CCS,comparisons,answer,15,26,8,0.018550082498459502,0.012116199526372377
llama2_7b,CCS,comparisons,answer,15,26,16,0.07678362284700098,0.0651029248029627
llama2_7b,CCS,comparisons,answer,15,26,32,0.7577913376839264,0.30556244211249994
llama2_7b,CCS,comparisons,answer,15,26,64,0.823614384691239,0.30556244211249994
llama2_7b,CCS,comparisons,answer,15,26,128,0.8730549482924899,0.30556244211249994
llama2_7b,CCS,comparisons,answer,15,27,1,0.004519162329803928,0.004519162329803928
llama2_7b,CCS,comparisons,answer,15,27,2,0.009724926967864735,0.00861111934461391
llama2_7b,CCS,comparisons,answer,15,27,4,0.01854828271002395,0.01250885917565726
llama2_7b,CCS,comparisons,answer,15,27,8,0.019495283211749512,0.01250885917565726
llama2_7b,CCS,comparisons,answer,15,27,16,0.07631279137508225,0.06480198283085695
llama2_7b,CCS,comparisons,answer,15,27,32,0.756467197903379,0.30532540393671
llama2_7b,CCS,comparisons,answer,15,27,64,0.8209451580633369,0.30532540393671
llama2_7b,CCS,comparisons,answer,15,27,128,0.870161275000431,0.30532540393671
llama2_7b,CCS,comparisons,answer,15,28,1,0.00368415436513967,0.00368415436513967
llama2_7b,CCS,comparisons,answer,15,28,2,0.009623435128130516,0.008890304284958907
llama2_7b,CCS,comparisons,answer,15,28,4,0.017499323082272873,0.01156150991372884
llama2_7b,CCS,comparisons,answer,15,28,8,0.018140592610293188,0.01156150991372884
llama2_7b,CCS,comparisons,answer,15,28,16,0.07351582553955364,0.06219171196960454
llama2_7b,CCS,comparisons,answer,15,28,32,0.7573136465398541,0.3040730852084332
llama2_7b,CCS,comparisons,answer,15,28,64,0.8221743840184901,0.3040730852084332
llama2_7b,CCS,comparisons,answer,15,28,128,0.8725104560617911,0.3040730852084332
llama2_7b,CCS,comparisons,answer,15,29,1,0.0034789247274466936,0.0034789247274466936
llama2_7b,CCS,comparisons,answer,15,29,2,0.009274536609811106,0.008597331682998303
llama2_7b,CCS,comparisons,answer,15,29,4,0.01769146004912089,0.011934004853603453
llama2_7b,CCS,comparisons,answer,15,29,8,0.018424724401280346,0.011934004853603453
llama2_7b,CCS,comparisons,answer,15,29,16,0.07520478188194032,0.06362713130393784
llama2_7b,CCS,comparisons,answer,15,29,32,0.7532450923301421,0.3008544250640998
llama2_7b,CCS,comparisons,answer,15,29,64,0.8187064101751377,0.3008544250640998
llama2_7b,CCS,comparisons,answer,15,29,128,0.8708061664664355,0.3008544250640998
llama2_7b,CCS,comparisons,period,15,0,1,0.00022162141898097017,0.00022162141898097017
llama2_7b,CCS,comparisons,period,15,0,2,0.00024455517126017713,0.00022162141898097017
llama2_7b,CCS,comparisons,period,15,0,4,0.0015699038079599597,0.0015314842736963421
llama2_7b,CCS,comparisons,period,15,0,8,0.008248052601954723,0.006355320403547961
llama2_7b,CCS,comparisons,period,15,0,16,0.015862983378725232,0.007714832105971178
llama2_7b,CCS,comparisons,period,15,0,32,0.4025465212027069,0.29277930106396377
llama2_7b,CCS,comparisons,period,15,0,64,0.8428336052933286,0.4706459285348493
llama2_7b,CCS,comparisons,period,15,0,128,0.8909568895168675,0.4706459285348493
llama2_7b,CCS,comparisons,period,15,1,1,0.000305309090511341,0.000305309090511341
llama2_7b,CCS,comparisons,period,15,1,2,0.0031741252310315653,0.0031594077517032087
llama2_7b,CCS,comparisons,period,15,1,4,0.003191087610223324,0.0031594077517032087
llama2_7b,CCS,comparisons,period,15,1,8,0.008160104884773521,0.005582980152079801
llama2_7b,CCS,comparisons,period,15,1,16,0.02061488847069924,0.013565016330049405
llama2_7b,CCS,comparisons,period,15,1,32,0.4023371037495189,0.29309612180928146
llama2_7b,CCS,comparisons,period,15,1,64,0.8345291480710744,0.4578218974874004
llama2_7b,CCS,comparisons,period,15,1,128,0.8672569912222406,0.4578218974874004
llama2_7b,CCS,comparisons,period,15,2,1,0.0002585463051693736,0.0002585463051693736
llama2_7b,CCS,comparisons,period,15,2,2,0.0005730853582243622,0.0005114495438402607
llama2_7b,CCS,comparisons,period,15,2,4,0.001608940868768132,0.0014274620206901904
llama2_7b,CCS,comparisons,period,15,2,8,0.008792985517373885,0.00708810404648417
llama2_7b,CCS,comparisons,period,15,2,16,0.015919583182248283,0.007960456262153623
llama2_7b,CCS,comparisons,period,15,2,32,0.387147092227126,0.2798256843012611
llama2_7b,CCS,comparisons,period,15,2,64,0.7948562022518114,0.4436225876994347
llama2_7b,CCS,comparisons,period,15,2,128,0.8304901640702815,0.4436225876994347
llama2_7b,CCS,comparisons,period,15,3,1,0.00022066840106184339,0.00022066840106184339
llama2_7b,CCS,comparisons,period,15,3,2,0.0024753914405092068,0.0024655360959675797
llama2_7b,CCS,comparisons,period,15,3,4,0.002566744939008149,0.0024655360959675797
llama2_7b,CCS,comparisons,period,15,3,8,0.00729944533506789,0.005076373548230153
llama2_7b,CCS,comparisons,period,15,3,16,0.02010806656956217,0.012630614858617328
llama2_7b,CCS,comparisons,period,15,3,32,0.41227298081113667,0.29874067606030175
llama2_7b,CCS,comparisons,period,15,3,64,0.8604995512606374,0.46981659450347163
llama2_7b,CCS,comparisons,period,15,3,128,0.8958102290629316,0.46981659450347163
llama2_7b,CCS,comparisons,period,15,4,1,0.00017706557514359815,0.00017706557514359815
llama2_7b,CCS,comparisons,period,15,4,2,0.0026945276355820587,0.0026887035837024702
llama2_7b,CCS,comparisons,period,15,4,4,0.002752163179421968,0.0026887035837024702
llama2_7b,CCS,comparisons,period,15,4,8,0.006949569545253148,0.004421339052787558
llama2_7b,CCS,comparisons,period,15,4,16,0.019816007149786832,0.01248981140275278
llama2_7b,CCS,comparisons,period,15,4,32,0.4053987611679402,0.2954867535638665
llama2_7b,CCS,comparisons,period,15,4,64,0.8530863368515488,0.4672458288524192
llama2_7b,CCS,comparisons,period,15,4,128,0.8961198927133317,0.4672458288524192
llama2_7b,CCS,comparisons,period,15,5,1,0.00021408386241393346,0.00021408386241393346
llama2_7b,CCS,comparisons,period,15,5,2,0.00022157439580767964,0.00021408386241393346
llama2_7b,CCS,comparisons,period,15,5,4,0.001531526531034689,0.0015121524917810181
llama2_7b,CCS,comparisons,period,15,5,8,0.008425583583512334,0.006559343678634536
llama2_7b,CCS,comparisons,period,15,5,16,0.016493918963392844,0.008095157652028106
llama2_7b,CCS,comparisons,period,15,5,32,0.4070750015963056,0.2953395596648317
llama2_7b,CCS,comparisons,period,15,5,64,0.8544391029506329,0.47750063380637014
llama2_7b,CCS,comparisons,period,15,5,128,0.9051078094151294,0.47750063380637014
llama2_7b,CCS,comparisons,period,15,6,1,0.00024772159909891545,0.00024772159909891545
llama2_7b,CCS,comparisons,period,15,6,2,0.003096969079557206,0.0030870457542889257
llama2_7b,CCS,comparisons,period,15,6,4,0.003116351548853218,0.0030870457542889257
llama2_7b,CCS,comparisons,period,15,6,8,0.007594069742483833,0.004592024523440633
llama2_7b,CCS,comparisons,period,15,6,16,0.019748344763354197,0.01289476172443482
llama2_7b,CCS,comparisons,period,15,6,32,0.39652791079171784,0.2903147679183525
llama2_7b,CCS,comparisons,period,15,6,64,0.8233369740766222,0.45036067586567885
llama2_7b,CCS,comparisons,period,15,6,128,0.8574341792031993,0.45036067586567885
llama2_7b,CCS,comparisons,period,15,7,1,0.0003293074554194338,0.0003293074554194338
llama2_7b,CCS,comparisons,period,15,7,2,0.0030278922202866126,0.0030099315436530063
llama2_7b,CCS,comparisons,period,15,7,4,0.0030311537660326583,0.0030099315436530063
llama2_7b,CCS,comparisons,period,15,7,8,0.007812964662637312,0.005332486690710603
llama2_7b,CCS,comparisons,period,15,7,16,0.019035212970629115,0.01241213007449579
llama2_7b,CCS,comparisons,period,15,7,32,0.39122509343973394,0.28621569581471
llama2_7b,CCS,comparisons,period,15,7,64,0.8066657468252163,0.4410793121215653
llama2_7b,CCS,comparisons,period,15,7,128,0.8366924922506097,0.4410793121215653
llama2_7b,CCS,comparisons,period,15,8,1,0.0002693775721145616,0.0002693775721145616
llama2_7b,CCS,comparisons,period,15,8,2,0.0003060020235786736,0.0002693775721145616
llama2_7b,CCS,comparisons,period,15,8,4,0.0019168057296273088,0.0016522089364742483
llama2_7b,CCS,comparisons,period,15,8,8,0.008157055081175216,0.006364713071410141
llama2_7b,CCS,comparisons,period,15,8,16,0.01432127285858804,0.006485123884246628
llama2_7b,CCS,comparisons,period,15,8,32,0.3933907766884812,0.2849674237235459
llama2_7b,CCS,comparisons,period,15,8,64,0.8188059366321335,0.46099388665154006
llama2_7b,CCS,comparisons,period,15,8,128,0.8560098816812712,0.46099388665154006
llama2_7b,CCS,comparisons,period,15,9,1,0.00023949711424002404,0.00023949711424002404
llama2_7b,CCS,comparisons,period,15,9,2,0.00028149337877700565,0.00023949711424002404
llama2_7b,CCS,comparisons,period,15,9,4,0.001719510988682597,0.0016356463782380229
llama2_7b,CCS,comparisons,period,15,9,8,0.008892653366962936,0.00675025394105396
llama2_7b,CCS,comparisons,period,15,9,16,0.016474708297593316,0.008192734369814566
llama2_7b,CCS,comparisons,period,15,9,32,0.38480498816008923,0.27773639232190916
llama2_7b,CCS,comparisons,period,15,9,64,0.8009802234910207,0.4499008830368821
llama2_7b,CCS,comparisons,period,15,9,128,0.8406511809588572,0.4499008830368821
llama2_7b,CCS,comparisons,period,15,10,1,0.00026849588651476556,0.00026849588651476556
llama2_7b,CCS,comparisons,period,15,10,2,0.0004988277312581059,0.0004204034543111643
llama2_7b,CCS,comparisons,period,15,10,4,0.0015685846840523205,0.0014533123544619446
llama2_7b,CCS,comparisons,period,15,10,8,0.008454226052964217,0.006782214730326217
llama2_7b,CCS,comparisons,period,15,10,16,0.015706248300038306,0.008139004707545913
llama2_7b,CCS,comparisons,period,15,10,32,0.39866223084217534,0.2878152395071846
llama2_7b,CCS,comparisons,period,15,10,64,0.819943306195853,0.45777128133194045
llama2_7b,CCS,comparisons,period,15,10,128,0.8556353849461196,0.45777128133194045
llama2_7b,CCS,comparisons,period,15,11,1,0.000287375453225219,0.000287375453225219
llama2_7b,CCS,comparisons,period,15,11,2,0.0033256474154385075,0.003313207823348307
llama2_7b,CCS,comparisons,period,15,11,4,0.003470078133113519,0.003313207823348307
llama2_7b,CCS,comparisons,period,15,11,8,0.007844576626989107,0.005126992734443881
llama2_7b,CCS,comparisons,period,15,11,16,0.019281698292285595,0.012231409293462631
llama2_7b,CCS,comparisons,period,15,11,32,0.4029739282882496,0.2923375990127757
llama2_7b,CCS,comparisons,period,15,11,64,0.8320306399255257,0.4554750000841284
llama2_7b,CCS,comparisons,period,15,11,128,0.8627528147723523,0.4554750000841284
llama2_7b,CCS,comparisons,period,15,12,1,0.00016686576302729178,0.00016686576302729178
llama2_7b,CCS,comparisons,period,15,12,2,0.0027080150397889415,0.0027028690817078845
llama2_7b,CCS,comparisons,period,15,12,4,0.0027766721501940672,0.0027028690817078845
llama2_7b,CCS,comparisons,period,15,12,8,0.007497581792837066,0.005079303520611623
llama2_7b,CCS,comparisons,period,15,12,16,0.019492542053512602,0.012476573244006322
llama2_7b,CCS,comparisons,period,15,12,32,0.4111194922558324,0.29873498014830474
llama2_7b,CCS,comparisons,period,15,12,64,0.8582342890068791,0.46985248181644584
llama2_7b,CCS,comparisons,period,15,12,128,0.8980137320610466,0.46985248181644584
llama2_7b,CCS,comparisons,period,15,13,1,0.00028048120999482607,0.00028048120999482607
llama2_7b,CCS,comparisons,period,15,13,2,0.0003302902060740786,0.00028048120999482607
llama2_7b,CCS,comparisons,period,15,13,4,0.001701647375713485,0.0015313921124670887
llama2_7b,CCS,comparisons,period,15,13,8,0.008354226783711347,0.006538297263350151
llama2_7b,CCS,comparisons,period,15,13,16,0.014625050936217824,0.007302550694936527
llama2_7b,CCS,comparisons,period,15,13,32,0.3910258464929995,0.28445108226447996
llama2_7b,CCS,comparisons,period,15,13,64,0.8163342050151461,0.4597688460077031
llama2_7b,CCS,comparisons,period,15,13,128,0.8572140781176151,0.4597688460077031
llama2_7b,CCS,comparisons,period,15,14,1,0.00024121511644468397,0.00024121511644468397
llama2_7b,CCS,comparisons,period,15,14,2,0.0003392999501266154,0.00024121511644468397
llama2_7b,CCS,comparisons,period,15,14,4,0.0014546068751222579,0.0012239893496596654
llama2_7b,CCS,comparisons,period,15,14,8,0.00828609352053125,0.006693776386554822
llama2_7b,CCS,comparisons,period,15,14,16,0.014861308326664942,0.007889350071147428
llama2_7b,CCS,comparisons,period,15,14,32,0.3888671844970336,0.2826488399333793
llama2_7b,CCS,comparisons,period,15,14,64,0.8087542784347546,0.4533423851649157
llama2_7b,CCS,comparisons,period,15,14,128,0.8470754657760184,0.4533423851649157
llama2_7b,CCS,comparisons,period,15,15,1,0.00017964835522370844,0.00017964835522370844
llama2_7b,CCS,comparisons,period,15,15,2,0.0027605172733715403,0.0027546655123713406
llama2_7b,CCS,comparisons,period,15,15,4,0.0028439863233776295,0.0027546655123713406
llama2_7b,CCS,comparisons,period,15,15,8,0.006930790706568248,0.004483042825173664
llama2_7b,CCS,comparisons,period,15,15,16,0.01966765742119026,0.01228868904509859
llama2_7b,CCS,comparisons,period,15,15,32,0.4017078088104982,0.2927205421567921
llama2_7b,CCS,comparisons,period,15,15,64,0.8410774046574331,0.46174938834514745
llama2_7b,CCS,comparisons,period,15,15,128,0.8783600222235811,0.46174938834514745
llama2_7b,CCS,comparisons,period,15,16,1,0.0001728395606351896,0.0001728395606351896
llama2_7b,CCS,comparisons,period,15,16,2,0.00022642880371263768,0.0001728395606351896
